序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
196,接收,1,2026-05-05 12:53:01.646.015,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 76 71 00 00
197,接收,1,2026-05-05 12:53:01.646.575,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3d 3d
198,接收,1,2026-05-05 12:53:01.647.136,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
199,接收,1,2026-05-05 12:53:01.647.701,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
200,接收,1,2026-05-05 12:53:01.648.269,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
201,接收,1,2026-05-05 12:53:01.648.850,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
202,接收,1,2026-05-05 12:53:01.649.338,0.000488,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9d 00 43 00 7d 00
203,接收,1,2026-05-05 12:53:01.649.811,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
204,接收,1,2026-05-05 12:53:01.650.288,0.000477,184,报文帧,数据帧,标准帧,CAN,8,e9 0a d8 06 00 02 e9 00
205,接收,1,2026-05-05 12:53:01.650.760,0.000472,185,报文帧,数据帧,标准帧,CAN,8,e9 0a 17 00 00 02 3d 3d
206,接收,1,2026-05-05 12:53:01.651.225,0.000465,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 76 71 00 00
207,接收,1,2026-05-05 12:53:01.651.702,0.000477,191,报文帧,数据帧,标准帧,CAN,8,e4 02 00 00 00 00 00 00
208,接收,1,2026-05-05 12:53:01.666.649,0.014947,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
209,接收,1,2026-05-05 12:53:01.706.453,0.039804,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
210,接收,1,2026-05-05 12:53:01.766.646,0.060193,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
211,接收,1,2026-05-05 12:53:01.801.587,0.034941,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
212,接收,1,2026-05-05 12:53:01.896.780,0.095193,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
213,接收,1,2026-05-05 12:53:01.913.827,0.017047,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
214,接收,1,2026-05-05 12:53:01.966.632,0.052805,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
215,接收,1,2026-05-05 12:53:01.987.632,0.021000,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
216,接收,1,2026-05-05 12:53:02.073.816,0.086184,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
217,接收,1,2026-05-05 12:53:02.082.806,0.008990,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
218,接收,1,2026-05-05 12:53:02.143.759,0.060953,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
219,接收,1,2026-05-05 12:53:02.144.323,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 3e 00 9d 00 7c 00
220,接收,1,2026-05-05 12:53:02.144.892,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f0 0a 06 00 e7 06 04 02
221,接收,1,2026-05-05 12:53:02.145.448,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 35 00 31 00 3d 00
222,接收,1,2026-05-05 12:53:02.146.013,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 77 71 00 00
223,接收,1,2026-05-05 12:53:02.146.574,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
224,接收,1,2026-05-05 12:53:02.147.134,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
225,接收,1,2026-05-05 12:53:02.147.699,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
226,接收,1,2026-05-05 12:53:02.148.267,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
227,接收,1,2026-05-05 12:53:02.148.848,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
228,接收,1,2026-05-05 12:53:02.149.337,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9c 00 9d 00 3e 00 7c 00
229,接收,1,2026-05-05 12:53:02.149.825,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
230,接收,1,2026-05-05 12:53:02.150.302,0.000477,184,报文帧,数据帧,标准帧,CAN,8,f0 0a e7 06 04 02 f9 00
231,接收,1,2026-05-05 12:53:02.150.779,0.000477,185,报文帧,数据帧,标准帧,CAN,8,f0 0a 1b 00 00 02 3b 3d
232,接收,1,2026-05-05 12:53:02.151.247,0.000468,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 77 71 00 00
233,接收,1,2026-05-05 12:53:02.151.724,0.000477,191,报文帧,数据帧,标准帧,CAN,8,e4 02 00 00 00 00 00 00
234,接收,1,2026-05-05 12:53:02.166.623,0.014899,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
235,接收,1,2026-05-05 12:53:02.177.985,0.011362,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
236,接收,1,2026-05-05 12:53:02.266.616,0.088631,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
237,接收,1,2026-05-05 12:53:02.268.936,0.002320,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
238,接收,1,2026-05-05 12:53:02.364.113,0.095177,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
239,接收,1,2026-05-05 12:53:02.393.799,0.029686,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
240,接收,1,2026-05-05 12:53:02.454.835,0.061036,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
241,接收,1,2026-05-05 12:53:02.462.059,0.007224,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
242,接收,1,2026-05-05 12:53:02.549.977,0.087918,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
243,接收,1,2026-05-05 12:53:02.566.600,0.016623,18d,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 00 00
244,接收,1,2026-05-05 12:53:02.643.752,0.077152,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
245,接收,1,2026-05-05 12:53:02.644.316,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9b 00 40 00 9d 00 7b 00
246,接收,1,2026-05-05 12:53:02.644.869,0.000553,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f0 0a 08 00 e4 06 00 02
247,接收,1,2026-05-05 12:53:02.645.433,0.000564,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
248,接收,1,2026-05-05 12:53:02.645.786,0.000353,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 35 00 31 00 3d 00
249,接收,1,2026-05-05 12:53:02.646.351,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 77 71 00 00
250,接收,1,2026-05-05 12:53:02.646.911,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
251,接收,1,2026-05-05 12:53:02.647.472,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
252,接收,1,2026-05-05 12:53:02.648.037,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
253,接收,1,2026-05-05 12:53:02.648.605,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
254,接收,1,2026-05-05 12:53:02.649.186,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
255,接收,1,2026-05-05 12:53:02.649.674,0.000488,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9d 00 40 00 7b 00
256,接收,1,2026-05-05 12:53:02.650.151,0.000477,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
257,接收,1,2026-05-05 12:53:02.650.628,0.000477,184,报文帧,数据帧,标准帧,CAN,8,f0 0a e4 06 00 02 f9 00
258,接收,1,2026-05-05 12:53:02.651.104,0.000476,185,报文帧,数据帧,标准帧,CAN,8,f0 0a 20 00 00 02 3b 3d
259,接收,1,2026-05-05 12:53:02.651.573,0.000469,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 77 71 00 00
260,接收,1,2026-05-05 12:53:02.652.050,0.000477,191,报文帧,数据帧,标准帧,CAN,8,2a 03 00 00 00 00 00 00
261,接收,1,2026-05-05 12:53:02.713.782,0.061732,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
262,接收,1,2026-05-05 12:53:02.735.914,0.022132,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
263,接收,1,2026-05-05 12:53:02.766.593,0.030679,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
264,接收,1,2026-05-05 12:53:02.831.064,0.064471,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
265,接收,1,2026-05-05 12:53:02.873.774,0.042710,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
266,接收,1,2026-05-05 12:53:02.926.195,0.052421,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
267,接收,1,2026-05-05 12:53:02.962.033,0.035838,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
268,接收,1,2026-05-05 12:53:03.017.138,0.055105,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
269,接收,1,2026-05-05 12:53:03.066.575,0.049437,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
270,接收,1,2026-05-05 12:53:03.112.494,0.045919,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
271,接收,1,2026-05-05 12:53:03.143.739,0.031245,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
272,接收,1,2026-05-05 12:53:03.144.303,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9b 00 4b 00 9d 00 7c 00
273,接收,1,2026-05-05 12:53:03.144.860,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f0 0a 08 00 42 07 04 02
274,接收,1,2026-05-05 12:53:03.145.420,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 01 35 00 31 00 3d 00
275,接收,1,2026-05-05 12:53:03.145.985,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 78 71 00 00
276,接收,1,2026-05-05 12:53:03.146.550,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
277,接收,1,2026-05-05 12:53:03.147.110,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
278,接收,1,2026-05-05 12:53:03.147.675,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
279,接收,1,2026-05-05 12:53:03.148.244,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
280,接收,1,2026-05-05 12:53:03.148.824,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
281,接收,1,2026-05-05 12:53:03.149.313,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9d 00 4b 00 7c 00
282,接收,1,2026-05-05 12:53:03.149.794,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
283,接收,1,2026-05-05 12:53:03.150.270,0.000476,184,报文帧,数据帧,标准帧,CAN,8,f0 0a 42 07 04 02 04 01
284,接收,1,2026-05-05 12:53:03.150.743,0.000473,185,报文帧,数据帧,标准帧,CAN,8,f0 0a 22 00 00 02 3b 3d
285,接收,1,2026-05-05 12:53:03.151.212,0.000469,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 78 71 00 00
286,接收,1,2026-05-05 12:53:03.151.700,0.000488,191,报文帧,数据帧,标准帧,CAN,8,2a 03 00 00 00 00 00 00
287,接收,1,2026-05-05 12:53:03.193.754,0.042054,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
288,接收,1,2026-05-05 12:53:03.203.108,0.009354,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
289,接收,1,2026-05-05 12:53:03.266.564,0.063456,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
290,接收,1,2026-05-05 12:53:03.298.182,0.031618,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
291,接收,1,2026-05-05 12:53:03.366.558,0.068376,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
292,接收,1,2026-05-05 12:53:03.393.437,0.026879,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
293,接收,1,2026-05-05 12:53:03.484.014,0.090577,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
294,接收,1,2026-05-05 12:53:03.513.737,0.029723,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
295,接收,1,2026-05-05 12:53:03.566.547,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
296,接收,1,2026-05-05 12:53:03.579.197,0.012650,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
297,接收,1,2026-05-05 12:53:03.643.729,0.064532,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
298,接收,1,2026-05-05 12:53:03.644.293,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 44 00 9d 00 7c 00
299,接收,1,2026-05-05 12:53:03.644.857,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,e8 0a 09 00 51 07 04 02
300,接收,1,2026-05-05 12:53:03.645.414,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 01 35 00 31 00 3d 00
301,接收,1,2026-05-05 12:53:03.645.979,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 78 71 00 00
302,接收,1,2026-05-05 12:53:03.646.543,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
303,接收,1,2026-05-05 12:53:03.647.104,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
304,接收,1,2026-05-05 12:53:03.647.669,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
305,接收,1,2026-05-05 12:53:03.648.237,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
306,接收,1,2026-05-05 12:53:03.648.818,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
307,接收,1,2026-05-05 12:53:03.649.307,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9d 00 44 00 7c 00
308,接收,1,2026-05-05 12:53:03.649.783,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
309,接收,1,2026-05-05 12:53:03.650.260,0.000477,184,报文帧,数据帧,标准帧,CAN,8,e8 0a 51 07 04 02 04 01
310,接收,1,2026-05-05 12:53:03.650.733,0.000473,185,报文帧,数据帧,标准帧,CAN,8,e8 0a 27 00 00 02 3b 3d
311,接收,1,2026-05-05 12:53:03.651.205,0.000472,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 78 71 00 00
312,接收,1,2026-05-05 12:53:03.651.694,0.000489,191,报文帧,数据帧,标准帧,CAN,8,2a 03 00 00 00 00 00 00
313,接收,1,2026-05-05 12:53:03.673.728,0.022034,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
314,接收,1,2026-05-05 12:53:03.674.393,0.000665,11,报文帧,数据帧,标准帧,CAN,8,cd 80 00 00 00 00 00 00
315,接收,1,2026-05-05 12:53:03.765.026,0.090633,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
316,接收,1,2026-05-05 12:53:03.766.538,0.001512,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
317,接收,1,2026-05-05 12:53:03.860.243,0.093705,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
318,接收,1,2026-05-05 12:53:03.866.531,0.006288,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
319,接收,1,2026-05-05 12:53:03.950.993,0.084462,11,报文帧,数据帧,标准帧,CAN,8,3d 81 00 00 00 00 00 00
320,接收,1,2026-05-05 12:53:03.993.711,0.042718,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
321,接收,1,2026-05-05 12:53:04.045.985,0.052274,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
322,接收,1,2026-05-05 12:53:04.066.520,0.020535,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
323,接收,1,2026-05-05 12:53:04.141.109,0.074589,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
324,接收,1,2026-05-05 12:53:04.143.722,0.002613,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
325,接收,1,2026-05-05 12:53:04.144.286,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9b 00 42 00 9c 00 7b 00
326,接收,1,2026-05-05 12:53:04.144.847,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,e8 0a 0a 00 62 07 04 02
327,接收,1,2026-05-05 12:53:04.145.407,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 01 35 00 31 00 3d 00
328,接收,1,2026-05-05 12:53:04.145.972,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1b 10 00 00 79 71 00 00
329,接收,1,2026-05-05 12:53:04.146.532,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3a 3d
330,接收,1,2026-05-05 12:53:04.147.089,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
331,接收,1,2026-05-05 12:53:04.147.654,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
332,接收,1,2026-05-05 12:53:04.148.222,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
333,接收,1,2026-05-05 12:53:04.148.803,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
334,接收,1,2026-05-05 12:53:04.149.292,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9c 00 42 00 7b 00
335,接收,1,2026-05-05 12:53:04.149.768,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
336,接收,1,2026-05-05 12:53:04.150.245,0.000477,184,报文帧,数据帧,标准帧,CAN,8,e8 0a 62 07 04 02 04 01
337,接收,1,2026-05-05 12:53:04.150.718,0.000473,185,报文帧,数据帧,标准帧,CAN,8,e8 0a 2a 00 00 02 3a 3d
338,接收,1,2026-05-05 12:53:04.151.186,0.000468,186,报文帧,数据帧,标准帧,CAN,8,1b 10 00 00 79 71 00 00
339,接收,1,2026-05-05 12:53:04.151.663,0.000477,191,报文帧,数据帧,标准帧,CAN,8,2a 03 00 00 00 00 00 00
340,接收,1,2026-05-05 12:53:04.166.514,0.014851,18d,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 00 00
341,接收,1,2026-05-05 12:53:04.231.841,0.065327,11,报文帧,数据帧,标准帧,CAN,8,3d 81 00 00 00 00 00 00
342,接收,1,2026-05-05 12:53:04.313.697,0.081856,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
343,接收,1,2026-05-05 12:53:04.326.890,0.013193,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
344,接收,1,2026-05-05 12:53:04.366.504,0.039614,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
345,接收,1,2026-05-05 12:53:04.422.085,0.055581,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
346,接收,1,2026-05-05 12:53:04.473.687,0.051602,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
347,接收,1,2026-05-05 12:53:04.512.919,0.039232,11,报文帧,数据帧,标准帧,CAN,8,d2 80 00 00 00 00 00 00
348,接收,1,2026-05-05 12:53:04.566.496,0.053577,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
349,接收,1,2026-05-05 12:53:04.608.028,0.041532,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
350,接收,1,2026-05-05 12:53:04.643.708,0.035680,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
351,接收,1,2026-05-05 12:53:04.644.273,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9b 00 4d 00 9d 00 7c 00
352,接收,1,2026-05-05 12:53:04.644.830,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,d6 0a 0a 00 b4 07 04 02
353,接收,1,2026-05-05 12:53:04.645.390,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,14 01 35 00 31 00 3d 00
354,接收,1,2026-05-05 12:53:04.645.959,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 10 00 00 79 71 00 00
355,接收,1,2026-05-05 12:53:04.646.524,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3a 3d
356,接收,1,2026-05-05 12:53:04.647.080,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
357,接收,1,2026-05-05 12:53:04.647.645,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
358,接收,1,2026-05-05 12:53:04.648.214,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
359,接收,1,2026-05-05 12:53:04.648.794,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
360,接收,1,2026-05-05 12:53:04.649.283,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9d 00 4d 00 7c 00
361,接收,1,2026-05-05 12:53:04.649.755,0.000472,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
362,接收,1,2026-05-05 12:53:04.650.232,0.000477,184,报文帧,数据帧,标准帧,CAN,8,d6 0a b4 07 04 02 14 01
363,接收,1,2026-05-05 12:53:04.650.701,0.000469,185,报文帧,数据帧,标准帧,CAN,8,d6 0a 2a 00 00 02 3a 3d
364,接收,1,2026-05-05 12:53:04.651.169,0.000468,186,报文帧,数据帧,标准帧,CAN,8,20 10 00 00 79 71 00 00
365,接收,1,2026-05-05 12:53:04.651.650,0.000481,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
366,接收,1,2026-05-05 12:53:04.661.941,0.010291,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
367,接收,1,2026-05-05 12:53:04.703.241,0.041300,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
368,接收,1,2026-05-05 12:53:04.793.668,0.090427,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
369,接收,1,2026-05-05 12:53:04.794.180,0.000512,11,报文帧,数据帧,标准帧,CAN,8,d2 80 00 00 00 00 00 00
370,接收,1,2026-05-05 12:53:04.866.476,0.072296,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
371,接收,1,2026-05-05 12:53:04.889.312,0.022836,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
372,接收,1,2026-05-05 12:53:04.966.471,0.077159,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
373,接收,1,2026-05-05 12:53:04.980.245,0.013774,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
374,接收,1,2026-05-05 12:53:05.075.473,0.095228,11,报文帧,数据帧,标准帧,CAN,8,d2 80 00 00 00 00 00 00
375,接收,1,2026-05-05 12:53:05.113.651,0.038178,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
376,接收,1,2026-05-05 12:53:05.143.700,0.030049,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 26 4e 19 00 00
377,接收,1,2026-05-05 12:53:05.144.264,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9b 00 42 00 9c 00 7c 00
378,接收,1,2026-05-05 12:53:05.144.833,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,d6 0a 0b 00 ce 07 04 02
379,接收,1,2026-05-05 12:53:05.145.389,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,14 01 35 00 31 00 3d 00
380,接收,1,2026-05-05 12:53:05.145.958,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 10 00 00 7a 71 00 00
381,接收,1,2026-05-05 12:53:05.146.523,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
382,接收,1,2026-05-05 12:53:05.147.083,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
383,接收,1,2026-05-05 12:53:05.147.648,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
384,接收,1,2026-05-05 12:53:05.148.217,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
385,接收,1,2026-05-05 12:53:05.148.797,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 26 4e 19 00 00
386,接收,1,2026-05-05 12:53:05.149.286,0.000489,182,报文帧,数据帧,标准帧,CAN,8,9b 00 9c 00 42 00 7c 00
387,接收,1,2026-05-05 12:53:05.149.767,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 65 00
388,接收,1,2026-05-05 12:53:05.150.243,0.000476,184,报文帧,数据帧,标准帧,CAN,8,d6 0a ce 07 04 02 14 01
